"","country_code","age","gender","rural","dem_education_level","dem_full_time_job","dem_has_children","awareness","vote","effect","age_group","pro_anxiety","pro_equality","pro_indep","pro_solidarity","pro_bureau","pro_volunteer","pro_none","con_expensive","con_stopworking","con_foreigners","con_merit","con_need","con_dependence","con_none","pro_count","con_count"
"8445","PL",31,"male","urban","medium","yes","no","I know something about it","I would vote against it","‰Û_ stop working","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,6
"8446","PL",43,"female","urban","medium","yes","yes","I understand it fully","I would vote for it","‰Û_ gain additional skills","40_65",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
"8447","PL",42,"male","urban","high","yes","yes","I know something about it","I would vote against it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"8448","PL",45,"male","rural","no","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,4
"8449","PL",44,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8450","PL",30,"female","rural","high","yes","yes","I have heard just a little about it","I would vote for it","‰Û_ gain additional skills","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8451","PL",38,"female","urban",NA,"no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8452","PL",26,"male","urban","high","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2
"8453","PL",38,"female","urban","medium","yes","no","I have heard just a little about it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8454","PL",18,"female","urban","low","no","no","I know something about it","I would probably vote against it","None of the above","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,4
"8455","PL",19,"female","urban","low","no","no","I have never heard of it","I would vote for it","‰Û_ spend more time with my family","14_25",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0
"8456","PL",21,"male","urban","medium","yes","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8457","PL",25,"female","urban","medium","yes","no","I have heard just a little about it","I would probably vote for it","‰Û_ stop working","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
"8458","PL",57,"male","urban","medium","yes","yes","I know something about it","I would vote for it","‰Û_ gain additional skills","40_65",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,6,3
"8459","PL",25,"male","urban","high","no","no","I understand it fully","I would probably vote for it","A basic income would not affect my work choices","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8460","PL",63,"female","urban","medium","no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1
"8461","PL",52,"male","rural",NA,"no","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8462","PL",37,"female","urban","high","yes","yes","I have heard just a little about it","I would vote for it","‰Û_ look for a different job","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2
"8463","PL",46,"male","urban","medium","yes","yes","I have heard just a little about it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,3
"8464","PL",19,"female","urban","medium","no","no","I have never heard of it","I would probably vote against it","‰Û_ do more volunteering work","14_25",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2
"8465","PL",57,"male","rural",NA,"yes","no","I know something about it","I would vote for it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8466","PL",45,"male","urban",NA,"yes","no","I have heard just a little about it","I would not vote","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8467","PL",49,"female","urban","low","yes","yes","I have never heard of it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1
"8468","PL",30,"female","urban","medium","no","no","I have heard just a little about it","I would probably vote against it","‰Û_ gain additional skills","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
"8469","PL",61,"female","urban","medium","no","yes","I have heard just a little about it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"8470","PL",18,"female","urban","low","no","no","I know something about it","I would vote for it","A basic income would not affect my work choices","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,3
"8471","PL",28,"female","urban","high","yes","yes","I understand it fully","I would vote against it","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1
"8472","PL",40,"male","urban","medium","yes","no","I have heard just a little about it","I would vote for it","‰Û_ do more volunteering work","40_65",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,2
"8473","PL",53,"female","rural","medium","no","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8474","PL",18,"female","urban","medium","no","no","I know something about it","I would probably vote for it","‰Û_ work as a freelancer","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4
"8475","PL",27,"male","urban","medium","no","no","I understand it fully","I would vote for it","‰Û_ gain additional skills","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8476","PL",45,"male","urban","no","no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8477","PL",63,"female","urban","medium","no","yes","I have heard just a little about it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8478","PL",33,"female","urban","medium","yes","no","I know something about it","I would not vote","None of the above","26_39",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0
"8479","PL",25,"male","rural","high","yes","no","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"8480","PL",48,"male","urban","medium","yes","yes","I know something about it","I would vote against it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3
"8481","PL",22,"female","urban","high","no","no","I know something about it","I would probably vote against it","‰Û_ work as a freelancer","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4
"8482","PL",35,"male","rural","high","yes","no","I have heard just a little about it","I would vote for it","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8483","PL",20,"male","urban","medium","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ work less","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8484","PL",30,"female","urban","medium","yes","yes","I have heard just a little about it","I would vote for it","‰Û_ spend more time with my family","26_39",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0
"8485","PL",22,"female","urban","low","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,2
"8486","PL",20,"male","urban",NA,"yes","no","I know something about it","I would vote for it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8487","PL",22,"female","urban","medium","no","no","I have never heard of it","I would vote for it","‰Û_ gain additional skills","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4
"8488","PL",26,"female","rural","high","yes","no","I understand it fully","I would vote for it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4
"8489","PL",24,"male","urban","high","yes","no","I have heard just a little about it","I would not vote","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8490","PL",36,"female","urban","high","no","yes","I know something about it","I would probably vote against it","‰Û_ work less","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"8491","PL",25,"male","urban","medium","yes","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8492","PL",27,"female","urban","high","yes","no","I know something about it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8493","PL",48,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ gain additional skills","40_65",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"8494","PL",19,"female","urban","low","no","no","I have heard just a little about it","I would not vote","A basic income would not affect my work choices","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"8495","PL",35,"female","urban","high","yes","no","I understand it fully","I would vote against it","‰Û_ stop working","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,5
"8496","PL",28,"female","urban","high","yes","no","I have heard just a little about it","I would vote against it","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,3
"8497","PL",54,"female","rural",NA,"no","yes","I understand it fully","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,3
"8498","PL",39,"male","urban","high","yes","yes","I understand it fully","I would vote for it","‰Û_ stop working","26_39",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,3
"8499","PL",31,"female","rural","no","no","yes","I have never heard of it","I would not vote","‰Û_ work less","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8500","PL",27,"female","urban","medium","yes","yes","I know something about it","I would probably vote for it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,2
"8501","PL",20,"male","urban","medium","no","no","I have never heard of it","I would not vote","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8502","PL",22,"female","urban","high","yes","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,4
"8503","PL",45,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,5
"8504","PL",31,"male","urban","medium","yes","yes","I have never heard of it","I would not vote","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8505","PL",40,"male","rural","low","yes","yes","I have never heard of it","I would not vote","None of the above","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8506","PL",41,"female","urban","high","yes","yes","I know something about it","I would not vote","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8507","PL",36,"male","urban","medium","yes","yes","I know something about it","I would probably vote for it","‰Û_ do more volunteering work","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8508","PL",52,"male","urban","low","no","no","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2
"8509","PL",30,"female","urban","high","no","no","I understand it fully","I would probably vote for it","‰Û_ gain additional skills","26_39",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,2
"8510","PL",19,"male","urban","low","no","no","I have never heard of it","I would probably vote for it","‰Û_ stop working","14_25",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
"8511","PL",29,"male","urban",NA,"yes","no","I understand it fully","I would probably vote for it","A basic income would not affect my work choices","26_39",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3
"8512","PL",50,"female","urban","medium","no","yes","I have never heard of it","I would probably vote against it","‰Û_ work less","40_65",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,5
"8513","PL",65,"male","urban",NA,"no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","40_65",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,2
"8514","PL",28,"female","urban","medium","yes","no","I know something about it","I would probably vote for it","‰Û_ gain additional skills","26_39",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
"8515","PL",27,"male","urban","medium","no","no","I have heard just a little about it","I would vote for it","‰Û_ spend more time with my family","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,3
"8516","PL",18,"female","urban","medium","no","no","I have never heard of it","I would vote for it","‰Û_ work less","14_25",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8517","PL",36,"male","urban","high","yes","yes","I have heard just a little about it","I would vote against it","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8518","PL",46,"male","urban","low","yes","yes","I understand it fully","I would probably vote for it","‰Û_ gain additional skills","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8519","PL",60,"male","urban","high","yes","yes","I know something about it","I would not vote","A basic income would not affect my work choices","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8520","PL",58,"female","urban","high","no","yes","I have heard just a little about it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8521","PL",29,"female","urban","high","yes","no","I understand it fully","I would probably vote against it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,4
"8522","PL",59,"male","rural","medium","no","yes","I understand it fully","I would vote for it","‰Û_ work less","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"8523","PL",38,"female","urban","medium","yes","yes","I have heard just a little about it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8524","PL",25,"male","urban","medium","yes","yes","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,3
"8525","PL",43,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ work less","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8526","PL",45,"female","urban","medium","no","yes","I have heard just a little about it","I would not vote","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8527","PL",27,"male","urban","high","yes","yes","I understand it fully","I would probably vote for it","‰Û_ gain additional skills","26_39",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,2
"8528","PL",45,"male","urban","low","yes","no","I understand it fully","I would vote for it","‰Û_ spend more time with my family","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8529","PL",25,"male","urban","high","yes","no","I know something about it","I would probably vote for it","‰Û_ stop working","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,3
"8530","PL",48,"female","rural",NA,"no","no","I have never heard of it","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"8531","PL",43,"male","urban","medium","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3
"8532","PL",42,"female","urban","medium","no","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"8533","PL",55,"male","urban","medium","yes","yes","I have never heard of it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8534","PL",29,"female","urban","high","yes","yes","I understand it fully","I would vote for it","‰Û_ look for a different job","26_39",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"8535","PL",62,"female","urban","high","yes","yes","I know something about it","I would probably vote against it","‰Û_ spend more time with my family","40_65",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,4
"8536","PL",60,"male","urban","medium","no","yes","I have heard just a little about it","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,4
"8537","PL",30,"male","urban","high","yes","yes","I know something about it","I would probably vote against it","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4
"8538","PL",31,"female","urban","high","yes","yes","I understand it fully","I would vote for it","‰Û_ work as a freelancer","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8539","PL",25,"male","rural","high","yes","yes","I know something about it","I would probably vote against it","A basic income would not affect my work choices","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,5
"8540","PL",42,"female","rural","low","no","yes","I understand it fully","I would vote for it","‰Û_ spend more time with my family","40_65",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1
"8541","PL",20,"male","urban","medium","no","no","I understand it fully","I would vote for it","A basic income would not affect my work choices","14_25",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"8542","PL",36,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ gain additional skills","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"8543","PL",51,"male","urban","medium","yes","no","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,5
"8544","PL",41,"male","urban","high","yes","yes","I know something about it","I would vote against it","‰Û_ work as a freelancer","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,5
"8545","PL",27,"female","urban","high","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ work as a freelancer","26_39",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2
"8546","PL",18,"male","rural","medium","no","no","I have never heard of it","I would probably vote for it","‰Û_ work less","14_25",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8547","PL",27,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","26_39",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,3
"8548","PL",53,"male","urban","medium","no","yes","I have heard just a little about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4,5
"8549","PL",42,"male","urban",NA,"yes","yes","I know something about it","I would not vote","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"8550","PL",23,"male","urban","high","yes","yes","I know something about it","I would vote for it","‰Û_ do more volunteering work","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"8551","PL",17,"female","rural",NA,"no","no","I know something about it","I would vote for it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"8552","PL",29,"female","rural","high","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
